home_theta,home_actual,away_theta,away_actual
1.5045958855324015,0.0,0.7764800913247789,0.0
2.166646044168272,5.0,1.100086888994964,0.0
1.5070981659805263,2.0,1.6951719722271588,1.0
0.8498746777253178,0.0,0.9677259333019699,5.0
1.1427101114645828,1.0,1.173162703162391,1.0
1.6954173901524177,3.0,1.1900383210405103,0.0
1.8476967068438526,1.0,0.8591537008801207,0.0
1.8420309409304056,3.0,0.7380873375313399,2.0
0.8706721497171619,0.0,1.9480269149311027,2.0
1.253761873175866,1.0,1.0413927875007811,0.0
3.2374121366616544,4.0,0.5725718441811943,2.0
1.1989633665049,1.0,1.1137910282104397,3.0
3.0251483540967024,2.0,0.6126489634220108,0.0
2.054955767775662,3.0,1.0003692247357119,2.0
1.8454895124716597,1.0,0.7138831534890898,1.0
2.124604212340582,0.0,0.95069965840728,2.0
1.1820690789646737,3.0,0.950384617460078,0.0
1.9197136065240858,1.0,1.427709617111382,1.0
1.3265214910937375,2.0,0.8733268067244703,2.0
1.0654359355718643,0.0,1.07883552269492,0.0
1.8095240908790646,3.0,0.4205378109076422,1.0
1.057104555159102,2.0,0.8579989700316855,2.0
2.356879412267374,1.0,1.1560104567425205,1.0
1.6355589963133303,2.0,0.9310923724507791,0.0
1.6292584357367879,3.0,1.0418587297524902,0.0
1.1274212783121529,2.0,1.0880020608704817,2.0
1.5741031241725494,0.0,1.0245690547024011,2.0
1.626475306041532,1.0,1.2850688570284101,1.0
1.3742040011630612,2.0,1.477306493256542,3.0
2.1610328291194536,6.0,0.8758437701317134,1.0
1.3800767727360779,2.0,1.0082842912584493,0.0
1.7647656769635203,3.0,1.3586422353842718,0.0
2.631521059316166,4.0,0.7106867910936253,0.0
1.4626066751139128,0.0,1.230399512008286,0.0
0.62237251455151,0.0,1.6557725037321283,0.0
0.8978596409702034,1.0,0.9195827042519316,1.0
1.1908974376926893,1.0,0.968349935945808,1.0
1.4085096487189503,1.0,1.814116094235505,3.0
1.9530758269359554,2.0,0.7268065872071167,2.0
1.9988311414168318,1.0,0.5593772374365168,0.0
1.881543975121279,4.0,1.103538392495874,1.0
1.0702947562270588,0.0,0.8829720100093716,3.0
2.8914289183336686,1.0,0.8244803410884076,0.0
1.2568721987993123,1.0,0.8232446044672275,1.0
1.3224376629928822,1.0,1.5466325719984422,2.0
1.6024453842442863,1.0,1.0795058117059102,2.0
1.3526385825264005,1.0,0.8676664726944482,1.0
1.6693117385841578,1.0,1.4194123409949762,0.0
2.204026276387147,2.0,0.6445123259363943,1.0
1.2840980059257483,1.0,1.237707629162533,2.0
1.6771818464757995,3.0,0.8407865463178997,1.0
1.2763385436019434,1.0,1.0786480845564599,2.0
2.1594206598192582,2.0,1.0882024947229265,3.0
1.3727723117287136,2.0,1.4610391931055058,5.0
1.729444544503349,2.0,1.2848876677778147,2.0
1.177290886873551,2.0,0.7579722610398506,0.0
1.8835697975897387,1.0,0.6619144212628641,0.0
1.4552884371469612,1.0,1.5407983957825866,1.0
0.8154493972001549,1.0,1.150603141087875,2.0
2.7289511973196996,4.0,0.7242798986450716,1.0
1.282494248769262,3.0,0.6543520006608151,0.0
1.8921244762625136,2.0,0.7818698611694705,2.0
2.2792381417193712,3.0,0.5814685282956082,2.0
1.3256151682802686,1.0,1.0916169605983606,3.0
1.0329083888065205,2.0,1.2576719659451592,2.0
1.6493647631284276,0.0,0.6878953294712145,0.0
1.1879121098995942,0.0,1.7203212680948312,3.0
1.6591042146264634,2.0,1.3382135311307708,2.0
2.2963992133799422,2.0,1.0465972384865005,0.0
2.1110474492686278,1.0,0.9959666830018785,0.0
2.671397994204315,1.0,0.7041214247543697,0.0
1.7519168754898342,4.0,0.7037248522042356,2.0
1.3795231192552477,1.0,1.4729055548346455,0.0
1.7547739320793394,2.0,0.7714088722148768,1.0
1.333171823765007,2.0,1.5985467990437958,4.0
1.4357810436561176,1.0,1.0226088259436572,2.0
1.8052303011926412,4.0,0.9285925887513585,1.0
0.7383419711445854,1.0,1.068988648958361,1.0
1.8978371102466163,1.0,0.7178494985481271,1.0
2.122896460955774,1.0,0.4990268807756744,0.0
1.7866932571430942,1.0,1.2475779639703957,1.0
1.4946455467424742,1.0,0.6096083270356514,0.0
1.3403710914041824,3.0,1.6676913713867405,3.0
1.0101851872736631,0.0,0.8136054634762587,0.0
1.14077833298511,2.0,1.3536919366587485,1.0
1.9419705137702994,2.0,0.87782392593492,3.0
1.2255598677882935,2.0,0.9804326862252692,2.0
1.3596794309503868,2.0,1.7530193071051727,1.0
1.7434457588036565,1.0,1.4557098189752973,2.0
1.4539312916500617,2.0,0.982116503016079,2.0
1.6719757137096247,2.0,1.0481459543383222,1.0
1.4454814223284678,1.0,0.9889083095694885,0.0
1.6680845231268233,0.0,0.7683267475177042,1.0
0.9021863374659586,1.0,1.3676485500226807,1.0
2.5930509764716723,0.0,0.9016447854330893,1.0
1.1171167775732462,0.0,0.9304774041243584,0.0
2.4962454281887467,1.0,0.7534063460907466,1.0
1.3052805382129753,1.0,0.9465872044391788,1.0
2.3201830801579497,2.0,1.0205373851680288,0.0
1.9503777243384985,3.0,0.9826758137689521,3.0
1.271442899357069,2.0,1.5120587887239703,3.0
1.1677198381689349,2.0,0.7454000776547044,1.0
1.5601118384918624,0.0,1.5190074012210162,0.0
1.4916179279188475,1.0,0.9851104610699086,1.0
1.4253119921395816,1.0,0.5228865506749764,0.0
1.253732746851264,1.0,1.739840686867969,2.0
1.8982880059005016,1.0,0.82643866950782,1.0
1.7469845264052841,2.0,0.9008257068259133,1.0
1.2371798044912505,0.0,1.3639456294744425,1.0
2.049526329681861,5.0,1.068955587203083,2.0
2.477479479414754,3.0,0.694700667141292,0.0
1.8853630482565198,5.0,0.6828941726376424,0.0
1.289408994893391,1.0,1.147159702700213,2.0
1.4043619004129047,1.0,1.5518818367979659,0.0
1.0474024799359507,1.0,1.1716806117858525,3.0
1.046915543294371,2.0,1.3561130960352314,1.0
1.378665990848211,2.0,1.4421828989867642,1.0
1.4360131938884109,1.0,0.9543393657857544,3.0
1.3889960031553596,1.0,0.7329112716421916,1.0
1.2489550406916483,0.0,1.4351091277305943,0.0
1.7618470212065058,1.0,0.8592382142893352,1.0
2.236724852008451,3.0,0.5080120288390623,1.0
1.3094829685899987,1.0,1.0296598970674524,0.0
1.3944633569028264,2.0,1.0481085236774048,4.0
1.8260308506856573,3.0,1.1136658855129957,2.0
1.6075840380678696,0.0,0.7101649271267969,0.0
2.1406972674577167,2.0,1.031038531771947,0.0
1.1094655383184167,0.0,1.1285352124102648,0.0
1.746757985989805,3.0,1.1108367629067244,1.0
2.1195917467662073,1.0,0.9862596172096729,0.0
1.6009856207862934,0.0,0.47314863914402305,0.0
2.3445801797620525,0.0,0.7951740962343755,0.0
1.2315867367082125,1.0,0.9883956272337799,1.0
1.7726726035735072,1.0,0.8755743139797657,0.0
1.9310981437378476,1.0,1.2189043446998513,1.0
1.689590435567758,2.0,0.793310636756025,1.0
1.2991119049923856,3.0,1.2214875340927207,1.0
1.6394708428847147,2.0,1.3190642810806341,1.0
0.9067421522700456,0.0,1.3812877116930935,2.0
1.7534874266423706,0.0,0.7233854698556192,2.0
1.956104545376587,0.0,1.3138088259339946,3.0
2.143622617599302,1.0,0.8715577580794724,0.0
1.2984967879005203,1.0,0.6733976630016196,1.0
1.072041673374959,1.0,1.0840639329449164,1.0
1.1102035065745575,3.0,1.8410300257655865,4.0
1.7852154502386555,0.0,0.8054806400379024,1.0
1.0726781188894532,3.0,1.3122501645567473,1.0
1.3079846230503016,2.0,1.110793982389917,1.0
1.8365854490650622,3.0,1.1070883729233834,0.0
1.8490492899290518,2.0,1.1054334389112013,0.0
1.3086705713333087,0.0,0.9635318007277999,0.0
2.290902297469447,1.0,0.9635919895483255,0.0
0.9684044799066178,1.0,1.1735233169927752,3.0
1.5949515035484472,3.0,0.9890333057003291,4.0
1.4394125812498126,2.0,0.7854179550326356,2.0
1.5906414320495195,2.0,1.0261687152225132,1.0
1.3769932984915194,2.0,0.9141902106033118,3.0
1.3191281636549708,2.0,1.0828224240568929,3.0
2.4018112602612143,2.0,0.9305340290096636,1.0
2.0310015162723736,3.0,0.6708905682831028,0.0
2.194049395602055,1.0,0.8063838570924241,3.0
1.5852713833649827,3.0,0.7904608784478725,1.0
0.9833663966372624,1.0,1.3917504318306992,3.0
2.1712301861605763,2.0,0.9986915639150866,1.0
0.9453028374938489,2.0,1.314597691881528,1.0
1.0227899439847965,1.0,0.8372863797420512,1.0
1.8204996968595817,1.0,0.9342800351767413,0.0
1.8063656811510467,0.0,1.0021788439276098,0.0
1.0905674697864896,2.0,1.7473388032960946,5.0
1.9346646411000727,4.0,0.9778670105041574,0.0
2.2955522676723294,1.0,0.5962922168703105,0.0
1.5610501395069303,1.0,0.7913671922443997,0.0
1.2798963728131671,0.0,1.0574150195873135,1.0
1.7263056849207288,0.0,0.8928122083051784,0.0
2.4373073540114807,2.0,1.0429338151133263,1.0
1.2725550344639387,1.0,0.8472060789408102,2.0
1.0759762765173029,0.0,1.6204983451148445,1.0
2.6589232144246346,8.0,0.6557287932751383,0.0
1.134996035776242,1.0,1.198703844900863,1.0
1.6130732617347958,0.0,1.489954072266534,4.0
1.9383932478489316,2.0,0.6701735705245221,1.0
2.062528340587241,1.0,1.0764631282288613,1.0
2.651453813475032,4.0,0.7707433774263329,3.0
1.1163000393598137,0.0,1.7706032669635798,1.0
0.8961912959853717,1.0,1.4788195933587958,2.0
1.2050608589724818,0.0,1.2276517742283681,0.0
1.0602221389833872,3.0,1.0701439589238944,1.0
1.0085233146181714,1.0,0.8321103392992748,0.0
2.5165195942449197,7.0,0.757111331388216,3.0
1.9657292057353115,0.0,0.9730640056707394,3.0
1.6735597273582037,1.0,0.8890829761556451,2.0
1.9481941655839667,2.0,1.1253371425100904,0.0
1.1625458567809555,3.0,1.2554819012995713,4.0
1.156248299653672,1.0,1.4596487899932027,0.0
1.4509167372979348,3.0,0.9177199576553605,3.0
1.5456534237973496,1.0,1.0135223188866607,2.0
0.9965909983477591,1.0,1.1881661528726573,2.0
0.7653639034602778,0.0,1.3662849086276039,3.0
1.4173114715338513,3.0,0.5825509870378044,0.0
1.3498986191665616,1.0,1.4021253993155207,1.0
1.5540232389760908,2.0,0.8954240166944205,2.0
2.796015561368977,3.0,0.913871888959007,1.0
2.0940141838433,1.0,1.1450185976670437,2.0
1.8963594409462095,2.0,0.9489712237371489,1.0
1.095349593926925,0.0,1.7073884609167715,4.0
2.551967705502811,0.0,0.4038089096703418,1.0
1.4924742128458546,3.0,0.7726803234400994,0.0
1.1201943108238392,1.0,1.2671983446229709,2.0
1.7008341019579833,0.0,1.220786913506351,1.0
1.3608850547571143,0.0,0.6944306640041424,0.0
2.383755236375949,1.0,0.8580265007123057,1.0
2.1876764149945926,0.0,1.0830859931906291,0.0
0.9933578664223746,0.0,1.430020488925394,0.0
1.2707344756221128,3.0,1.876022368601852,2.0
0.8621429827550228,0.0,1.296885394131352,4.0
1.2688298903347919,3.0,0.8154861924740568,0.0
1.3372953183319634,0.0,0.877621518330749,2.0
1.6637937658504354,2.0,1.03970163895212,1.0
2.5978120421197084,2.0,0.708726386259409,2.0
2.251834010333547,5.0,0.8906847225158547,0.0
1.6624717895640815,2.0,0.8281163830532181,0.0
1.980339585285374,1.0,1.1221014738327086,2.0
1.1682285624870967,3.0,0.7638520954541483,1.0
2.374763282917659,2.0,0.9442229907656586,2.0
1.7733728826199835,1.0,0.5290814171188452,1.0
1.0201789334355862,2.0,1.2221013114642427,3.0
1.9076231132946946,2.0,0.833150892044769,1.0
1.677197572324088,1.0,1.4010793885870663,1.0
1.2958664965073305,0.0,1.0881922914483564,0.0
1.682460135040891,5.0,0.8600881356906689,1.0
1.9806188441298478,1.0,1.0552927781710522,2.0
0.6481560177863501,0.0,1.1740588362688946,0.0
1.6768886526401483,2.0,0.7314956018943765,2.0
1.322395231192804,0.0,0.6858725728496472,0.0
1.5791222126014197,2.0,1.0213125602740414,2.0
1.4350508055778133,2.0,1.0611864752394087,1.0
1.6057700112978062,3.0,1.057098533633313,1.0
2.2769060685707707,2.0,0.891613633957079,1.0
1.7817069350897592,1.0,1.5291949490700003,1.0
0.8824792368136746,2.0,2.1005038533890414,2.0
1.66276067953843,1.0,0.6912781548152177,0.0
1.7166360283584292,3.0,0.7779136745971382,3.0
1.5418241028584154,0.0,1.3333002801453113,1.0
0.9442482985667952,3.0,1.962782465319997,2.0
1.1002760035574288,0.0,1.1973939889942775,0.0
1.0340134652108524,2.0,1.3177582374693386,1.0
1.4647850753035192,1.0,0.7669522910659391,0.0
1.465270633749114,2.0,1.3784897154150593,2.0
1.3460193366463247,2.0,0.8606761777692622,2.0
2.200464633572314,0.0,1.2455522058014217,1.0
3.002406287789585,4.0,0.5649111476443922,1.0
1.695514454814491,0.0,1.4057673760988971,0.0
1.137580824041307,3.0,1.1951499920785442,1.0
1.8081429212180908,2.0,0.7414153314792593,1.0
1.1967538490706124,0.0,0.9762147424989422,1.0
1.491512465630199,4.0,0.5514172926097144,1.0
2.6126923346331186,2.0,0.9778382768225534,1.0
1.3241749659251494,2.0,1.1988260650131035,1.0
1.6050518754570966,2.0,0.8134681451320582,0.0
1.8341525522140731,0.0,1.1000239113177,2.0
1.739360576469433,5.0,0.7198455247787126,0.0
2.2118691665586945,2.0,0.8103493670063586,1.0
1.5869684990206794,1.0,0.8496212114367815,0.0
1.3243052226424892,2.0,1.1431249099295762,1.0
0.7829760964637852,0.0,1.4512360404812445,2.0
1.7164431515461034,0.0,1.1847687833244673,3.0
1.6154025376421437,2.0,0.9047583473893446,1.0
1.0945452684613133,2.0,1.0430357100255667,0.0
1.5890933266981686,4.0,1.3889312418131163,2.0
1.7120827520891495,2.0,1.133334813618488,3.0
2.2227716521122174,1.0,0.8945086705269685,0.0
2.0901161350914825,3.0,0.6792617189389791,1.0
2.3918456921697384,4.0,0.9111807390738641,0.0
1.8058586404240775,1.0,0.6795776540899016,2.0
1.129603186436571,0.0,0.9012110086108359,1.0
1.4708803510662036,2.0,0.9317167910510475,2.0
1.768065665872879,1.0,0.836596777931681,0.0
1.0707108999212178,0.0,1.607442912279055,4.0
1.6475331792322054,2.0,1.329777541872783,1.0
1.0525140808409412,0.0,1.2232648117467708,1.0
1.8786424564725848,0.0,1.2529387427256997,0.0
0.7292427216157551,3.0,1.0387545124698823,1.0
1.5200775992399471,1.0,1.3752375180396545,2.0
1.8826238101265083,2.0,0.8428922383771472,1.0
2.0330144625620914,3.0,1.0637245669157847,2.0
1.2226940119309848,2.0,1.0962432556452277,1.0
1.670818993152792,3.0,0.695564102085492,2.0
1.037877537564917,2.0,0.8424931369445193,0.0
2.8374967938076536,1.0,0.7203243347356373,0.0
1.3432927815179347,3.0,1.3908292730138174,1.0
1.2414510907453815,0.0,1.1582868581640366,0.0
1.1149214964860739,0.0,1.1377010220050554,2.0
2.02251217117164,2.0,0.6959770418655492,0.0
1.7120168164022895,1.0,0.8486490520554654,1.0
2.024914465864651,0.0,1.2691634434385752,1.0
1.7063055271602687,2.0,1.1916168377676608,1.0
2.6930947255933937,4.0,0.7075840442821774,1.0
1.2904718471546492,1.0,0.6636085020558988,0.0
2.14504235826236,4.0,0.6380296416507013,0.0
1.0923281101087345,2.0,1.6855173127508387,1.0
1.2183018075946395,0.0,1.0285587712842788,1.0
1.439963806798908,1.0,1.1811800496585279,2.0
1.5446131875464222,3.0,1.1720095909074053,1.0
1.5392383996743288,1.0,1.4087416677592872,0.0
1.242843178576894,1.0,1.4235472703022318,2.0
2.026130309476946,3.0,0.6133331713591903,2.0
1.5243525605871882,2.0,1.034839445133733,2.0
1.485141004012201,0.0,1.4863875529096082,2.0
1.4850482376896132,1.0,0.8490941103152295,3.0
1.703754851784088,1.0,1.1997036505235539,2.0
1.8086987190992756,2.0,0.6283220225956828,1.0
1.6689055113301443,0.0,0.8558792251049313,0.0
1.4341902559388418,1.0,1.558347715497902,0.0
1.2105293764979757,1.0,0.933922387975494,1.0
1.5815876974297356,2.0,1.0320429764081862,2.0
1.409000263555468,1.0,0.8934233911147561,2.0
2.2701231000764444,3.0,0.895064794197922,1.0
1.5350386632514965,1.0,1.3696937908092144,1.0
1.6475841358289403,2.0,0.47905243139889664,0.0
1.0852306900105897,0.0,1.7332614890818772,0.0
1.43119800136873,1.0,1.1712729315396702,1.0
1.1063891528437761,0.0,1.2313582561929974,3.0
1.0846194705715968,0.0,1.1366820140417229,2.0
1.5233697354409437,0.0,0.7990804312317313,0.0
1.2255660782314848,0.0,1.5212149378200899,3.0
2.12891663818747,1.0,0.5883141547858347,0.0
1.349483318516098,2.0,1.1501487847151062,2.0
1.5145540441483059,0.0,1.2654477566027997,1.0
2.341177802867368,2.0,1.012234707889002,1.0
0.8059015281124496,0.0,0.9247736171329785,2.0
1.1488516215642135,1.0,0.757642189567482,0.0
1.5183064565554005,0.0,0.9677943595431595,0.0
2.7018498306812475,1.0,0.8821897748953772,1.0
2.0863845110158725,2.0,0.7401619513198179,0.0
1.2737527591555355,2.0,1.2316508071622538,2.0
1.3884021548399792,3.0,1.1334817979984728,1.0
2.3304682188813164,3.0,0.8249399819133296,0.0
1.5136920036352188,1.0,0.9433424450626371,0.0
1.4341029825493508,2.0,0.724809816274371,1.0
1.1611913230898234,0.0,1.61961867058486,6.0
1.5729083816386595,0.0,1.5053855656034352,3.0
1.5241599096713776,1.0,0.937859984899581,0.0
1.3896645638660199,2.0,1.6824282291501789,2.0
1.615460227836685,1.0,1.0848144385600054,1.0
2.1078952116119165,2.0,0.5853582424251738,0.0
1.4589322933712507,0.0,0.84689458262713,0.0
1.184187466889113,6.0,1.0822897489411316,1.0
2.5703377202676254,2.0,0.8696621015849386,4.0
1.9228358164984198,1.0,1.1592456916292564,2.0
0.7691276917854595,0.0,1.3773816889380475,1.0
0.9395619024316524,0.0,0.969758744903183,0.0
2.243620085630619,1.0,1.1311857681234714,0.0
2.6815382159077057,2.0,0.8134492473351518,3.0
2.1021880666787527,0.0,0.802709336028095,0.0
1.5110968125311002,0.0,0.7951700667629014,0.0
1.3529505442651224,0.0,1.2599929743726428,1.0
1.2539735157650398,1.0,0.6554302600140719,1.0
1.576101000160437,1.0,0.9315661668991284,0.0
1.1889378070921228,2.0,1.1385357348910536,3.0
2.4637683001134274,2.0,0.8649910591660822,2.0
1.0106453031649119,1.0,1.7251675789180578,2.0
1.305760633474313,2.0,0.8256615595126148,0.0
1.5071424519119259,1.0,1.2552527642763143,3.0
1.8475083344806822,2.0,0.7364102703302012,1.0
1.6074269920215034,4.0,1.5813783580467302,0.0
1.2196986682953552,1.0,1.0128434981247183,2.0
1.3760513099099447,1.0,1.1200649130334588,2.0
1.6297462213063842,1.0,0.8304247805177378,1.0
2.497601230985817,4.0,0.6981169587231929,1.0
0.9190383806143307,0.0,1.4894045553538415,2.0
1.8312670636020432,2.0,0.6466100526950233,1.0
2.1057934924480346,1.0,0.4965848525300718,0.0
1.9350177996905003,2.0,0.75428519719702,3.0
1.1669016503281324,0.0,1.6327729932745736,1.0
1.414440503965982,1.0,0.9413865362176722,1.0
1.370303612088849,0.0,1.0858421812854318,3.0
1.5620963754230346,1.0,1.0028537719754678,0.0
1.734431535138701,5.0,1.2640310158900385,5.0
2.249691044538288,4.0,0.7501992042945418,2.0
1.4997397965370907,2.0,1.2754081337398566,2.0
